tweet;durum
turkcell superonline mı dha hızlı ttnet mı ?;3
kocişim volkan selocan kevserr ve ben :)));3
Sahan'in oynadigi Turkcell indirimleri olan...;3
bu fenerbahçeliler turkcel bayisinde kontor bulunur lafı kadar çok gereksiz!;3
1GB cepten internet paketi 29 TL yerine 3 ay boyunca ayda sadece 9 TL de 1 ay sonra iptal edilebilr mi?;3
ben :( yine yine yine...;3
iPhone 4S ayda 99 liraya bugün satışa çıktı:  Avea ve Turkcell bugün satışına başlanacak iPhone 4S için kontratl...;3
Justin Bieber Konseri İçin 25 Haziran 2012 (sanırım Turkcell Kuruçeşme) Tarihi Konuşuluyor.Bilet fiyatı Bile...;3
orçoyla bağlan hayata! :D;3
ne avea ne turkcell tek gerçek gülse birsel;3
bi kere de sen ara be kardeşim =) turkcell'sin ve erkeksin sana harcıyorum varımı yoğumu =) swatch'ları 2miz takıcaz b=p;3
arkadaş Simfree iPhone aldık Hande'ye telefon Servis Yok diyip duruyor , Turkcell logosu bir geliyr bi gidiyor..;3
Beyazin casino esprisi , şahanin tcell reklamına benzemiyomu , makina icindeki adam ..;3
ulan banada bugün bitek turkcell mesaj attı yaaa;3
Ofis paketli Turkcell iş telefonumu normal tcell hattima yönlendirdim. Ofis hattiyla beni arayan ofis paketinden mi ucretlendirilir?;3
turkcell kapandı ya 2 tl atın dedim valla -8 tripleri :D;3
Yarin iphone 4s geliyor bence turkcell bayisinden gorcem artik 15 tatilde saturn magzasina gider kullanirim;3
2250 tlye turkcell bahcelievlerde 32gb var sahibi arkadasim istersen ara beni alirsin;3
neboyla herşey güzelll,hayat güzel,neboyla bağlan hayata;3
avea yada turkcell jet;3
"Çekim gücünde Turkcell'i geçmiş olan; OĞLAK";3
sadece cihaz almak istersek fiyat nedir? Internet sitesinde goremedim?;3
ŞAİBE,ŞİKE,FENERBAHÇE #3kelimeyle2011;3
iphone 4s turkcell de 16aralik taa2Soy1C;3
"Numaranızı vermek istemezseniz ""Rumara""nızı verin :) Üstelik 30 Aralık’a kadar Rumara'dan Rumara’yı aramak ücretsiz!";3
Kimse mention atmadı, artık turkcell'de msj atmıyo zaten. Hiç bu kadar yalnız kalmamıştım....;3
lan bekleseymişim keşke 5 gün daha 4s gelmiş turkcell e ! üzüldüm şu an.;3
o zaman Turkcell çöpçatan mi oluyor:)));3
sımdı ozelden msj atıcak ablacm turkcell sana bana oyle yaptı cunku :);3
benm  turksel şelerm bitti :(;3
turkcell olarak ogrencilere 1 gb internet 1 tl projesi sunsaydiniz belki 3G destegi bulunurdu.;3
yoq 4 war şuan gereksiz 5 bekliyorumm;3
Cantu'nun kocu turkcell reklamlarindaki Şahan'a baya benziyo;3
#3kelimeyle2011 Gemicik altıncık amerikacik;3
Turkcell değil ama... Melisa nın attıgı mesajı okudun mu yarıldım şuan ahahahah;3
iPhone 4s 16gb Turkcell kontratsiz fiyati 2150 lira.Merak edenler icin.;3
eger bunlar dogru ise acun sadece karamehmet ve dogan i degil turkiyede ne kadar turkcell kullanici varsa;3
"Cocuk Turkcell değil resmen ;) ama cok heveslenmistim";3
Sakarya'ya #Superonline fiberoptik dosuyor. Hersey daha hizli,daha pahali.;3
"Sanki babamdan habersiz evlendim alt tarafı Turkcell'e geçtim. Kullandığı cümle şu ""artık kendi kontörünü kendin alırsın, ben yokum"" toğğbee";3
Marketing Türkiye Haberler - BTK'dan Turkcell'e soruşturma:  via;3
Keske hayat gerçekten paylaşınca güzel olsa!;3
ile Anı yaşa..  ile Paylaş..  ?;3
Turkcell içi var, normalde bi kaç tl'm var. Sen mesaj at, konuşuruz. Olmadı ararım canım zor değil hanii :D;3
superonline'dn arada geliyrr amaaa;3
$aka yapiyosun cansum!Turkcell'de cali$ipta boyle bir olayi ya$aman trajikomik olmu$. Bende heray fturami odemeyi unuturum;3
"Sen VODAFONE Gibi ""Ani Yaşarken"" Ben Seni TURKCELL Gibi Her Yerde Çekemem... AVEA Gibi ""OH BE"" Der Giderim..((;";3
gnctrkcll diye bisey vardi ya hani ondan yani, hem bugune dek bir tek sen apaci dedin bana birde aydin dogan dedikodu :D;3
turkcell`in sinirsiz winn paketini var.;3
Bugünlerde turkcel beni pek bi seviyor;3
#2012tahminleri'nin yanında nostaljiye ne dersiniz? Türkiye'deki internet siteleri açıldıklarında nasıl görünüyorlardı?;3
Ben güvenli internet hizmetinden faydalanmak için superonline yetkililerini aradım,  onlar ise müracatı kurumunuz yapmalı;3
TRAFIK yazıp 7777’ye kısa mesaj göndererek uygulamayı cep telefonunuza indirebilirsiniz. Turkcell mi hattınız?;3
Büyük ihtimalle hattımda problem var, mesaj atmayı geçtim seni arayamıyorum bile haberin olsun. Yarın bi Turkcell'e gidicm yine.;3
Bu superonline, digiturk ve turkcell in kiyaklari beni bir gun oldurucek. Digiturk cum dogum gunu hediyem olarak Kore kanali ekle kendine :);3
"Sen ""Vodofone"" gibi anı yaşarken,Avealılar gibi her rahatladığında ohbeeeee dediğinde,Ben seni ""Türkcell"" gibi her yerde Ç-E-K-E-M-E-M....!";3
Burak ozentisi biri yine telefonuma kendini turkcell diye kaydetmis konusuyoruz yani ama kim olduguni hala bilmiyorum :D;3
Azim, Sabır, Başarı...;3
sen turkcell i kullanmıyo musun;3
Bence O Turkcell Oraya Olmamış :);3
bu turkcel kampanya yapınca millette bi telefon sapıklıgıdır gidiyo da analarıda o tarifelerlemi çalışıyo sabah 9 akşam 9 bedavamı acaba ?;3
kameram bozuldu hafiza yerle bir oldu resim cekip gonderemiyorum lutfen bana bir cihaz hediye edin magduriyetimi arz ediyorum :);3
kaç para olacak ki?;3
trcell trcell merak etme ödemeli nasıl yapıoduk? ayıp ediyosun kardeşim ne demek insanlık öldümü :);3
O turkcell ya ondan.;3
cok yakında sizi Turkcell'de misafir edicez ins. Bekliyoruz.;3
"İste sihirli cumleler;Turkcell beni sesimden tanir ve aveada sifrem sesimde sakli";3
Charlene Li:  ye deki  Bochun sözünü hatırlat önce insan insanımı kaybedeceğime malımı kaybederim.... diyen sözü;3
Daha birbirinizdn haberinz yok turkcel mus.hizmeti.sizdn bilgi alip inanmickda bu millet kime inancak :d ama sakaya hala guluorm cok iyiydii;3
Aman hayata bağlan...Sakın gitme.;3
beyaz 64 var mi?;3
"""Bu Kutuda Ne Var?"" tahmin etmeye hazır mısın? Çok yakında sana soracağız, belki de o hediyeyi kazanan sen olacaksın!:)";3
"dedim ve sonrasın da bu adamlar 155'ten aradılar ve korkulacak birşey olmadığını söylediler. hemen Turkcell'i arayıp bilgi aldık ve böyle&gt;&gt;&gt;";3
Bu numara taşıma işinde turkcell çok zarar etti. Protokole imza attığına pişman olmuştur eminim :);3
Off bızım evde babam vodefone annem avea ben turkcell evde kontor calıcak adam yok hepımız ayrı operotorluyuz :D;3
yaklasik 1 milyon;3
Bu Turkcell'de çok terbiyesiz ha , heryerde çekiyor.;3
turkcell;3
1998 yılından beri Turkcell liyim artık kimlere araba ismarladim hesap edemicem :));3
stres,huzur,pişmanlık;3
Coca Cola ve Turkcell'den sonra mutluluk temasini kim kullanir acaba?;3
"Lovatic beyni : Hayat Paylaşınca Güzel La La Land &lt;3";3
Ses teknolojisi ile piyasaya sürülen ilk model olan HTC Sensation XL, Turkcell tarafından ülkemizde satışa sunuldu.;3
Kahvalti ve sonra turkcell yollarina dusucem;3
Saskinbakkal magazasi  TIM lere cok benzemis.;3
süperonline veya uydunet bağlantıları ile;3
BTK, Turkcell’e 11 kampanyadan ceza kesti;3
İkitelli OSB ile ilgili herhangi bir çalışma başlattınız mı acaba? ne zaman geçebileceğiz superonline'a?;3
ilk telefonumu 2000 seneside aldim.  Buyuk bir motorola;3
bir komşuteyzemiz vr dedikodu sever bugün gündmde aldatılan kadınla geldi görüyormsn arzu dedi hayat paylasınca güzel lala lalala dedm.Oh :);3
Türkcell yanımda degil :D salonda unuttm :/;3
Perşembeye kadar turkcell'e yükle, sonra şifre yolla bana.. bi işe yara bedavadan takip ediyoz..;3
Vodafone ya da Turkcell'deki gibi mini mesaj paketleri yok mu Avea'da? 50 sms 3 tl gibi faturasızlar için... Ya da 15 TL'ye bal?;3
Sertap erenlerin ablasida reklamci :))Turkcell tövbe hasa birşey ima etmiyorum:);3
4 çeker , Zehra da çok şeker. Bu mü laf sokma :(;3
#3kelimeyle2011 ders ders ders :);3
turkcell canım o,emin olabilirsin bende de o numara kayıtlı müş. tems. :);3
Turkcell reklaminda oynayan sanatcilarla yolda karsilasirsam kulagindan tutup eve getirecegim;3
#yalnizimcunku  derslerimle aramda uzatmalı söz var..Arada bir de turkcell ile msajlaşıyorum... O kadar yani,doğru erkek falan palavra... :D;3
ahh selocan neler var neler oralarda;3
benim telefonumdan gokaya aticam diye baska bi numaraya mesaj atti turkcell gibi duruyodu ama hattini tasimis;3
hayat paylasınca güzel lalallalaal :) öyle ufonun dibinde uzun eşek oynamıycaktı ismíní vermek istemedígim kísi;3
bugün (seni turkcell reklamında şahan'ın kafasına taktığı ayşe özgün peruğu olarak yaratmayan) allah için ne yaptın?;3
"""Gun boyunca 1 tlye konusun"" mesajini saat 10'da yollayan Turkcell'in mesajini yasamak istiyorum.";3
Turkcell ile aynı fiyatta Vodafone bis fiyatı.;3
kontratli telefonlari geri alip 4s veriyorsaniz hayir demem yani :);3
Cola reklami cook turkcell kokmuyo mu?!;3
Niye Twittere reklam verdi ki ?;3
sus blogumuu a$k olsun turkcell 2011 blog odulleri kadin blogu ilk 10 finalistidir Nimo :)));3
Daha üzücü bi mesaj atamazdin turkcell :(;3
Turkcell de senden memnun mus bugun konustular bil yani!;3
biscolata reklamlarindaki adamı beğenmiyor, turkcell reklamında duygulanmiyorum. ben mi acayibim? yine bir pazartesi tv buhranı.;3
şimdi türkcell'de nereye yağ çekeceğini iyi biliyor :);3
hayat cimcoma koyunca güzel paylaşınca fln değil ahahaha:D;3
siteye süperonline geliyormuş. Bilgin var mı? Artık müşteriler olarak çamura yatmanın vaktidir.;3
Mağaza Müdürü: Akademi Iletisim A.S. - Tekirdağ - * Turkcell satış süreç ve araçlarını etkin bir şekilde kullanı...;3
burçine msj gelmesiyle hepimz gözgöze gelir ,msj açıldığında turkcell olduğunun görülmesi üzrine bakşlar annda bşka yöne çvrilr;3
merkezdeki evde superonline kullanıyorum zaten. cCc 100mbps cCc;3
coco cola reklamını nedense her çıkışında turkcell reklamı sanıyorum;3
Orduspor Hector Cuper i takimin basina getirecekmis. Christian Vieri ve Hernan Crespo'yu da Turkcell Super Lig'den emekli ederiz artik.;3
#Blog Rekabet için fiyat mı kalite mi?;3
iphone 4S için Turkcell'de paket detaylarını açıkladı;3
"Charlene Li: ""Kimse kurumsal kimlikle konuşmak istemez. Samimiyet ve şeffaflık sosyal medya iletişiminin anahtarıdır."" doğru söze";3
faturalı hat sahiplerine bir şey yok mu?;3
CHIP İşte iPhone 4S fiyatları!: iPhone 4S Avea, Turkcell ve Vodafone ile Türkiye'de satışta... İşte tarifeler ve...;3
"Bu kız skype'ına çalarken dinlet yapmış. Arayınca ""Şimdi Turkcell'le hayat, daha fazla hayaat"" çalıyo.";3
tusunami deprem kriz;3
Enigma T301TR Kriptolu Cep Telefonları Turkcell Avantajları İle C5 Stoklarında!;3
turkcell mobil tv ne oluyor;3
"""hayat paylaşınca güzel"" bence twitter'ın sloganı olmalı.Böylece malca reklamlardan başımız sevilmemiş* olur.";3
2222'den gelen bilgilendirme mesajına ''Kaç para?'' yazarak cevaplayan babama turkcell girişimcilik ödülü vermeli bence.. O.o;3
Bir Range Rover daha görürsem üstüne sıçacağım turkcell den mi aldınız lan vodafon mu verdi;3
Çok tstlılar ve Matt'in şapkasının ponponu Turkcell reklamındaki ponpon gibi durmuş. :D Alien;3
bizi etse etse turkcell memnun eder :D insafli davranmyrlar bize :D;3
SAHOL, TCELL, ISCTR, GARAN Hisse Önerileri: Gedik Yatırımın hazırlamış olduğu piyasa üzerinde etkili hisseler il...;3
pipeti ağzına erotik götüren kızlrdan 1inin bağlicaksn elini ayaını taksim meydannda, allah ne verdiyse paylaşıcaksn.hayat paylaşınca güzel.;3
ya o telefonun şarjı bitik nerde olduğunu bile bilmiyorum önemliyse turkcell i kaydet whatsapp tan gönder;3
"Charlene Li: ""Dünya o kadar hızlı değişiyor ki daima bir adım arkasında kalıyoruz. Artık kontrol sizde değil..."" #PazarlamaKonferansi";3
ORÇO'YLA BAĞLAN HAYATA.;3
"hemde Cellim ağzıyla turkcell+cocacola &gt; vodafone+pepsi";3
superonline kullanmadım ama ttnet kullandım sürekli kesiliyodu internett;3
kes ya kess Turkcell size calisio;3
Radyo 91.6 çok başarılı... Özellikle Turkcell'le Trafikte programı. Yavuz Semerci, Açıl Sezen ve Kerimcan Kamal'a bravo...;3
abi birde turkcell'le röportaj yapsan cok iyi olur. Abi yine Skytürk tv'de yaptigin radyocu programi yapsan olmaz mi?;3
hahaha :) turkcell iletişim merkezlerinden bahsediyorum :) sadece samsung mu satılıyor :);3
türkiyede cep telefon sebekelerden hangisi vodafonela calisiyor? türkcell mi telsimi? onu soruyom :);3
turkcell'de her yöne bedava sms var mı;3
#TURKCELL aboneleri 2011'de 85 Milyar SMS attı...;3
3 gün sonra sms paketim bitiyormuş,zaten turkcell mesaj atıp söylemese sms paketimin olduğunu unutmuştum yalnızım lan;3
abi superonline ne kadar bi de avea paketiniz ne kadar?;3
Mesaj geldi diye sevinirken Turkcell' den geldiğini görünce üzülmüyorum artık o da olmasa mesaj atan yok.;3
uzucu siz fenevliler adina da naparsin iste cimbom 4 ceker :);3
Ben sözlüğe girebiliyorum ttnette sorun var serkan panpa. ccc türksel vınn ccc;3
O zaman turkcell lilerle konuşursun hıııhh . :);3
noldu halledebildiniz mi ? avea veya turkcell olsaydı öğrenebilirdim.;3
Bugün kendimi Turkcell operatörü gibi hissediyorum.;3
hahahaaa .....turkcell'de'' hayat paylaşmadıkça da güzel ''ciler darbe yapmış olmasın?? :)) bu arada mutlu yıllar....;3
Öğrendim ki konuşma paketi bitince 2222'ye joker yazıp mesaj atınca 5 liraya 60' konuşma kazaniyormussun. Turkcell de 25 lira kar demek bu.;3
Bu akşam Turkcell beni mesaj yağmuruna tuttu bu arada,o bile üzüldü halime o derece;3
okey whatsapp varmi beybi sende numaran turkcell'de kaldi.;3
#sondakika Süleyman Elçin - Turkcell Kurumsal Hizmetler Genel Müdür Yardımcısı Selen Kocabaş, 2012 yılına müşter...;3
Kaç yıldır çıkıyoruz turkcell bi sms paketi ısmarlamadın.;3
#Turkcell mağazalarındaki şarj ünitelerini müşterilerin kullanmaları kesinlikle yasakmış, bilen var mı ?;3
00.00 da Turkcell mesaj attı. Beni sevdiğini biliyordum.;3
ben de nasiplensem ya ondan, hazır bgn yaptın madem. sıcaktır da onun kreması falan. hem bak ne diyolar: hayat paylaşınca güzel =);3
selocan hahahh =));3
!!!LÜTFEN RT!!! Twitter'de yepyeni bir uygulama başlıyor. AKBİL-ELBİL kart dağıtıyoruz. HEMEN ŞİMDİ BİZE KATILIN. TAKİPTE KALIN;3
Bugün hediye kazandınız,bu numarayı arayın mesajından 15dakika sonra Turkcell'den hediye kazandınız mesajlarını göz ardı ediniz mesajı geldi;3
15 yıldır ilk kez telefonum kesildi. ayıp mı oldu acaba turkcell e;3
bende hatta onu izlerkende sıkılıyorum dizinin karşısında uyuyorum sonlarını bilmiyorum genelde bu akşam gnctrkcll için kaldım;3
turkcell e mi geçiyosuuuun?;3
bugün turkcell mesaj atmadı istemeden kırdım mı acaba :(;3
konyada superonline yok cınıms........;3
Demokrasi iktidar tramvayıdır, Ancak İktidarın kendisi havuzlu villa, 4 çeker cip, ballı börektir.;3
en avantajlı iphone4s paketi : iPhone SüperStar Paket Şirket içi:5000dk Turkcell:5000dk Heryöne: 3000dk Heryöne:500SMSİnternet:1GB  174 tl;3
“ 4 gb'lık internet paketi yetmiyor, 8 gb'lık paketlerle gel bana;3
Mail ayarlarım bozuldu.  Yardım !;3
Namazını Kıldınmı Canım. yayın turkcell değil imam hatip gençliği :);3
Iphone 4S bugun Turkcell shoplarda ama simdilik siyah sadece, ilgilenenlere duyurulur...;3
"""hayat paylaşınca güzel"" derken;ugg'lı,taytlı,dudaklarınızı büzerek poz verdiğiniz,altında can yücelin şiiri olan fotoğrafları kastetmiyoruz";3
Oha 4-0 mı :O Burak Hatrick'mi yaptı ? ordumuz yıkıldı mı ? Türkcell Süper Lig feth mi edildi ? ovv yanaaaay :D;3
#benimutlueden 1 yeni mesaj.... tabi mesajı açana kadar... turkcell'den...:);3
geçen yıl turkcell elçiler zirvesinde birlikteydik cokta keyifliydi.bu yılda varmısiniz??;3
3 kelime yetmez size;3
İste efenim hiç dusunmuyoruz böle seyleri paylasmak gerek, Hayat paylasınca güzel :);3
"Katil de hep aynı galiba değil mi? ;) Garanti ve Turkcell için öyleydi diye hatırlıyorum...";3
turkcell dusunmeli :( uzuldm smdi size ya;3
Bu arada kizlar kiskanin 00.00 da mesaj geldii : TURKCELL'den :D;3
genc turkcel yeni bi kampanya baslatmis fbliler icin... Diyoki bi sktrgt :-);3
Koton ve Mango'nun cekim gücünün yanında Turkcell avea ve vodafone halt yemiş.;3
neee zo'n turkcell;3
iPhone 4S 16 Aralık'ta Turkcell'de!;3
#bukutudanevar 'da ilk soruya ait hediyeler sahiplerini buldu. Tebrikler.;3
iPhone 6S ne zaman çıkacak ??;3
Reklamlardaki renkler sirketleri ifade eder yakaladim avea reklamindaki oklar mavi turkcell kirmizi vodafone turuncuda avea dir;3
turkcell olaydin sende sen avea ol diye maas veriyolar sanki :D;3
"Ne demişler; ""Hayat, paylaşınca güzel."" tesekurler cemil bey";3
Mobil ödeme kampanyası çekiliş sonuçları bana çıktı mı ? :) :) :);3
bende turkcell e mesaj atmıştım zaten haftalar önce ama;3
:-) burhanla bağlan hayata;3
bariscamur adresine mail at kardesim, detayli olarak anlatayim :);3
Beyler, bayanlar bana genç Türksel şifresi verebilecek bir babayiğit veya anayiğit yok mu ?;3
uzaylıyı getırdınde turkcell reklamını mı ızletıyosun sen?;3
"""Yalnizlik Senfonisi""ni hic  dan dinlediniz mi? Turkcell Muzik Platformu'nda canli canli:)))";3
kesinlikle. hayat paylaşınca güzel (:;3
olur mu! Turkcell'e geçen sene mustafa filminden dolayı açmıştı ya unuttun mu?;3
Sahnede Turkcell Bandosu ve CelloBand....;3
birine mesaj attıktan sonra cevabı beklerken, gelen mesajlardan biri de turkcell yerine o olsa keşke, nasıl mesut olurdum anlatamam;3
30TL yükledim diye dünya kadar mesaj gönderen Turkcell 100 TL yüklesem kapıma dayanacak, 200 TL yüklesem nikah kıyacak herhalde...;3
bence superonline ile görüş sanki bu sabah bağlanıyorum falan tarzı bir şeyler yazıyordu buralarda... :);3
#Turkcell #t20 kullanan kimler var ? 1 adım öne çıksanız ?;3
"Serdar Erener ""Turkcell reklamında AKP'yi görenler Türkiye'yi kaçırıyor"" diyor bu hafta Ekonomist'in kendisiyle yaptığı söyleşide..";3
#sondakika Turkcell Europe Türk iş yerleriyle tanınan Köln Weidengasse'daki esnafa Noel jesti yaptı.;3
turkcell miyimm lan ben calarken dinletiyimm jajajajaj:);3
#turkcell sayende 3 liraya film izliyoruz... Gecen ay odedigim faturaya sayarsin artik... ( Marmara Forum Cinebonus);3
aaa pinini de paylasmiss ::)))gsfgjkshgf anneme soyledim turkcell bulursam hallederim dedi ama pek umutlu degilim...;3
O ses Turkcell, hayirlisi:);3
Orada havalar nasıl Sertab? -Tecavüze uğradım hakan, ama hayat paylaşınca güzel;3
ve eski numarani bulamiyorsan git, vodafone , türkcell yada avea shopa hangisi ise, ordan numarani geri al kaybettim de. :));3
Kampanya Tanıtım: Shell'den Turkcell’lilere 10 TL Yakıt Hediye !...;3
Beyler sayfamız 100 olduktan snra bedava türkcell link atıcam;3
